Date,Low,Open,Volume,High,Close
9/27/2022,1.56,1.6,"3,867,386",1.62,1.57
9/28/2022,1.57,1.58,"6,578,702",1.72,1.68
9/29/2022,1.57,1.65,"5,033,320",1.67,1.6
9/30/2022,1.58,1.59,"5,232,308",1.68,1.59
10/3/2022,1.59,1.64,"6,114,163",1.72,1.69
10/4/2022,1.71,1.71,"6,221,858",1.79,1.76
10/5/2022,1.72,1.77,"4,650,849",1.8,1.78
10/6/2022,1.76,1.77,"3,223,070",1.83,1.78
10/7/2022,1.72,1.76,"5,118,151",1.8,1.76
10/10/2022,1.71,1.78,"5,628,632",1.82,1.81
10/11/2022,1.69,1.8,"5,404,471",1.81,1.71
10/12/2022,1.67,1.73,"2,811,671",1.75,1.75
10/13/2022,1.67,1.68,"5,330,388",1.8,1.8
10/14/2022,1.67,1.8,"4,878,315",1.82,1.68
10/17/2022,1.7,1.71,"4,366,769",1.8,1.8
10/18/2022,1.78,1.8,"4,566,503",1.86,1.82
10/19/2022,1.74,1.8,"3,054,678",1.81,1.78
10/20/2022,1.74,1.78,"4,245,392",1.82,1.78
10/21/2022,1.72,1.8,"3,442,819",1.8,1.79
10/24/2022,1.74,1.79,"3,129,190",1.79,1.77
10/25/2022,1.76,1.76,"4,075,825",1.83,1.81
10/26/2022,1.81,1.81,"11,590,130",1.99,1.91
10/27/2022,1.88,1.94,"4,399,376",1.97,1.93
10/28/2022,1.89,1.9,"6,931,366",2.04,2.03
10/31/2022,2.03,2.15,"13,618,620",2.2,2.17
11/1/2022,2.14,2.2,"11,198,700",2.31,2.28
11/2/2022,2.14,2.26,"10,481,780",2.33,2.17
11/3/2022,2.15,2.16,"11,327,170",2.33,2.2
11/4/2022,1.86,2.05,"11,048,370",2.09,2.03
11/7/2022,1.96,2.05,"9,233,879",2.1,2
11/8/2022,1.91,2,"7,690,302",2,1.94
11/9/2022,1.78,1.91,"9,343,161",1.93,1.85
11/10/2022,1.87,1.92,"7,944,516",1.98,1.96
11/11/2022,1.91,1.96,"5,841,378",2,1.91
11/14/2022,1.9,1.93,"5,561,816",1.99,1.9
11/15/2022,1.9,1.96,"6,648,307",1.99,1.9
11/16/2022,1.86,1.9,"16,969,141",2.06,2.02
11/17/2022,1.86,2,"7,377,509",2.01,1.87
11/18/2022,1.81,1.94,"6,841,214",1.94,1.81
11/21/2022,1.82,1.87,"8,267,947",1.92,1.88
11/22/2022,1.83,1.9,"4,015,721",1.9,1.86
11/23/2022,1.85,1.87,"3,722,260",1.91,1.9
11/25/2022,1.89,1.9,"1,289,038",1.94,1.93
11/28/2022,1.86,1.92,"3,783,504",1.93,1.88
11/29/2022,1.86,1.9,"3,681,410",1.91,1.89
11/30/2022,1.86,1.89,"6,716,852",1.94,1.9
12/1/2022,1.85,1.9,"3,695,695",1.91,1.86
12/2/2022,1.83,1.85,"2,933,044",1.9,1.87
12/5/2022,1.82,1.83,"3,742,347",1.86,1.82
12/6/2022,1.76,1.82,"3,780,744",1.83,1.77
12/7/2022,1.7,1.78,"4,879,621",1.78,1.71
12/8/2022,1.61,1.71,"6,083,440",1.72,1.61
12/9/2022,1.5,1.6,"6,491,322",1.63,1.53
12/12/2022,1.51,1.55,"4,347,400",1.6,1.52
